"","ENSEMBL","log2FoldChange","padj"
"14073","ENSMUSG00000022559",0.1891,0.519311413610445
"14074","ENSMUSG00000022560",0.1266,0.680686728926001
"14075","ENSMUSG00000022550",-0.0121,0.99947907438902
"14076","ENSMUSG00000116145",-0.009,0.986927479846762
"14077","ENSMUSG00000034022",0.0444,0.987935224314068
"14078","ENSMUSG00000063354",-0.0774,0.308493888310832
"14079","ENSMUSG00000115987",-0.162,0.643679892820827
"14080","ENSMUSG00000059323",0.0033,0.99947907438902
"14081","ENSMUSG00000053929",0.0303,0.99598269142179
"14082","ENSMUSG00000004187",0.0204,0.995391456002029
"14083","ENSMUSG00000033819",-0.0706,0.946752449250683
"14084","ENSMUSG00000022546",0.1441,0.699102528415681
"14085","ENSMUSG00000019080",-0.0199,0.99598269142179
"14086","ENSMUSG00000033762",0.016,0.93626188817981
"14087","ENSMUSG00000033728",0.0187,0.99947907438902
"14088","ENSMUSG00000033707",0.0043,0.99947907438902
"14089","ENSMUSG00000116138",-0.067,0.956690034947112
"14090","ENSMUSG00000033697",0.0418,0.968904692690924
"14091","ENSMUSG00000022526",0.0606,0.653449580845689
"14092","ENSMUSG00000033669",0.0199,0.876666304630675
"14093","ENSMUSG00000055041",0.0147,0.987988021505786
"14094","ENSMUSG00000003970",-0.0026,0.99947907438902
"14095","ENSMUSG00000054967",-0.015,0.995252237345488
"14096","ENSMUSG00000063236",-0.0345,0.99224064201754
"14097","ENSMUSG00000018893",0.0024,0.99947907438902
"14098","ENSMUSG00000033565",-0.0104,0.99598269142179
"14099","ENSMUSG00000097267",0.0044,0.568768455790617
"14100","ENSMUSG00000116298",0.0145,0.985253136380558
"14101","ENSMUSG00000022443",-0.0879,0.526875619518399
"14102","ENSMUSG00000084497",-0.0043,0.99947907438902
"14103","ENSMUSG00000005354",-0.0525,0.986927479846762
"14104","ENSMUSG00000016552",0.0248,0.99224064201754
"14105","ENSMUSG00000016554",0.0093,0.99947907438902
"14106","ENSMUSG00000097057",0.0058,0.99598269142179
"14107","ENSMUSG00000016637",-0.0371,0.99224064201754
"14108","ENSMUSG00000116697",-0.0106,0.993952775383292
"14109","ENSMUSG00000005716",-0.0437,0.568351472928273
"14110","ENSMUSG00000071715",-0.0334,0.00118425465499391
"14111","ENSMUSG00000071714",0.0047,0.991157300355586
"14112","ENSMUSG00000071713",-0.0094,0.651408641668759
"14113","ENSMUSG00000044986",0.0934,0.85958015356574
"14114","ENSMUSG00000071711",0.0186,0.991157300355586
"14115","ENSMUSG00000033287",0.0954,0.885585122015881
"14116","ENSMUSG00000022440",-0.0282,0.986945979412659
"14117","ENSMUSG00000068226",0.0038,0.997903122047966
"14118","ENSMUSG00000033220",-0.0161,0.74596106167037
"14119","ENSMUSG00000018008",-2.2693,0.000181735934630325
"14120","ENSMUSG00000043460",-6e-04,0.99947907438902
"14121","ENSMUSG00000018169",-0.0857,0.0112751966222967
"14122","ENSMUSG00000033170",-0.0174,0.684938164956227
"14123","ENSMUSG00000049521",-0.0418,0.991157300355586
"14124","ENSMUSG00000033128",0.0354,0.991157300355586
"14125","ENSMUSG00000022436",-0.0254,0.992044291691764
"14126","ENSMUSG00000116165",-0.0468,0.98831598915408
"14127","ENSMUSG00000068220",-0.0243,0.995391456002029
"14128","ENSMUSG00000033099",-0.0587,0.890490508889232
"14129","ENSMUSG00000033088",-0.0204,0.996432226611783
"14130","ENSMUSG00000115867",1e-04,0.999963789989867
"14131","ENSMUSG00000096210",0.117,0.803318633200276
"14132","ENSMUSG00000006378",-0.0458,0.986945979412659
"14133","ENSMUSG00000033055",0.0474,0.991157300355586
"14134","ENSMUSG00000033047",0.0934,0.890490508889232
"14135","ENSMUSG00000033039",0.0201,0.99224064201754
"14136","ENSMUSG00000033029",-0.0418,0.923311105695705
"14137","ENSMUSG00000033020",-0.0321,0.992044291691764
"14138","ENSMUSG00000033006",-0.0234,0.649694891677453
"14139","ENSMUSG00000075555",0.0161,0.987935224314068
"14140","ENSMUSG00000068206",0.0825,0.916214168783055
"14141","ENSMUSG00000032988",-0.009,0.890490508889232
"14142","ENSMUSG00000042632",0.0576,0.95315363936278
"14143","ENSMUSG00000042622",-0.0339,0.504665433286418
"14144","ENSMUSG00000009035",-0.0172,0.996062108733735
"14145","ENSMUSG00000022433",0.1609,0.644927481928304
"14146","ENSMUSG00000085802",0.0125,0.923311105695705
"14147","ENSMUSG00000010830",-0.0027,0.99947907438902
"14148","ENSMUSG00000055065",0.0322,0.991157300355586
"14149","ENSMUSG00000022429",0.0087,0.959867981240359
"14150","ENSMUSG00000042564",0.0157,0.971119957944737
"14151","ENSMUSG00000022428",-0.0172,0.99947907438902
"14152","ENSMUSG00000022427",-0.0271,0.99598269142179
"14153","ENSMUSG00000022426",0.0336,0.985253136380558
"14154","ENSMUSG00000042535",-0.0087,0.99947907438902
"14155","ENSMUSG00000042524",0.004,0.99947907438902
"14156","ENSMUSG00000089796",0.0025,0.99947907438902
"14157","ENSMUSG00000087543",0.0147,0.992044291691764
"14158","ENSMUSG00000022420",-0.1056,0.785587766641451
"14159","ENSMUSG00000022421",-0.0235,0.913963279952671
"14160","ENSMUSG00000089715",0.0722,0.945150861211837
"14161","ENSMUSG00000115902",-0.017,0.873645476127874
"14162","ENSMUSG00000009585",-0.0219,0.996062108733735
"14163","ENSMUSG00000053411",0.0434,0.9658062703716
"14164","ENSMUSG00000000489",-0.0518,0.00593215388298075
"14165","ENSMUSG00000060036",-0.1072,0.810544421660765
"14166","ENSMUSG00000022415",-0.0908,0.859706048453806
"14167","ENSMUSG00000022414",-0.0729,0.872159432687239
"14168","ENSMUSG00000042428",-0.0026,0.99947907438902
"14169","ENSMUSG00000022412",-0.0242,0.995391456002029
"14170","ENSMUSG00000042406",0.0406,0.992044291691764
"14171","ENSMUSG00000051518",-0.045,0.986945979412659
"14172","ENSMUSG00000047888",0.0335,0.992044291691764
"14173","ENSMUSG00000116480",0.004,0.99947907438902
"14174","ENSMUSG00000022407",-0.088,0.898073391717181
"14175","ENSMUSG00000058357",-0.0082,0.978290575452506
"14176","ENSMUSG00000042303",-0.0257,0.996062108733735
"14177","ENSMUSG00000042292",0.0348,0.964097170798868
"14178","ENSMUSG00000022404",0.0028,0.99947907438902
"14179","ENSMUSG00000022403",-0.0178,0.99947907438902
"14180","ENSMUSG00000022401",0.044,0.940059554409448
"14181","ENSMUSG00000022400",-0.07,0.940059554409448
"14182","ENSMUSG00000103520",-0.0054,0.996062108733735
"14183","ENSMUSG00000055024",0.0143,0.996454256181857
"14184","ENSMUSG00000022394",-0.0046,0.99947907438902
"14185","ENSMUSG00000063765",0.045,0.986945979412659
"14186","ENSMUSG00000022391",-0.1171,0.789753807695327
"14187","ENSMUSG00000022390",0.0139,0.996062108733735
"14188","ENSMUSG00000097613",-0.04,0.985862075295739
"14189","ENSMUSG00000022389",0.0775,0.93626188817981
"14190","ENSMUSG00000048546",0.355,0.187264075375513
"14191","ENSMUSG00000061360",-0.0545,0.93626188817981
"14192","ENSMUSG00000022477",0.0339,0.99598269142179
"14193","ENSMUSG00000022476",-0.0091,0.99947907438902
"14194","ENSMUSG00000042109",0.2014,0.106109299711358
"14195","ENSMUSG00000022474",-0.0248,0.996062108733735
"14196","ENSMUSG00000022471",0.0463,0.990600143586226
"14197","ENSMUSG00000022472",-0.0249,0.99598269142179
"14198","ENSMUSG00000063480",-0.1126,0.76148834246578
"14199","ENSMUSG00000068114",-0.0116,0.996062108733735
"14200","ENSMUSG00000022463",0.1155,0.796477134457854
"14201","ENSMUSG00000116226",0.0089,0.995391456002029
"14202","ENSMUSG00000096883",-0.0049,0.99947907438902
"14203","ENSMUSG00000068101",-0.0167,0.766396058975086
"14204","ENSMUSG00000068099",-0.0653,0.803489361331451
"14205","ENSMUSG00000022456",-0.027,0.986945979412659
"14206","ENSMUSG00000022453",-0.0263,0.995252237345488
"14207","ENSMUSG00000049687",-0.0112,0.920361772327795
"14208","ENSMUSG00000022452",-0.1539,0.632837493570218
"14209","ENSMUSG00000022450",-0.0495,0.979851268235217
"14210","ENSMUSG00000061740",0.1759,0.300926422948012
"14211","ENSMUSG00000041852",-0.0313,0.890490508889232
"14212","ENSMUSG00000058586",-0.0025,0.99947907438902
"14213","ENSMUSG00000018040",-0.087,0.877111056918309
"14214","ENSMUSG00000041815",-0.0221,0.99947907438902
"14215","ENSMUSG00000018042",-1.0241,5.50462878944094e-05
"14216","ENSMUSG00000116508",0.0141,0.992044291691764
"14217","ENSMUSG00000047878",-0.0149,0.723516890940282
"14218","ENSMUSG00000054277",-0.0136,0.99947907438902
"14219","ENSMUSG00000016664",-0.0204,0.99598269142179
"14220","ENSMUSG00000022442",0.0057,0.99947907438902
"14221","ENSMUSG00000048755",0.0196,0.998085761353761
"14222","ENSMUSG00000041736",-0.1885,0.404692904034356
"14223","ENSMUSG00000016757",0.047,0.940696228238864
"14224","ENSMUSG00000016763",-0.0012,0.99947907438902
"14225","ENSMUSG00000041708",0.0255,0.995391456002029
"14226","ENSMUSG00000022441",-0.0105,0.948847323879371
"14227","ENSMUSG00000018865",-0.0248,0.82836407929082
"14228","ENSMUSG00000041653",-0.0034,0.99947907438902
"14229","ENSMUSG00000022437",-0.085,0.909715913354438
"14230","ENSMUSG00000022438",-0.0166,0.986945979412659
"14231","ENSMUSG00000022439",-0.0386,0.0381800563878098
"14232","ENSMUSG00000062760",0.0649,0.936776388218048
"14233","ENSMUSG00000055745",0.0011,0.99947907438902
"14234","ENSMUSG00000036106",0.0287,0.995391456002029
"14235","ENSMUSG00000016624",-0.0148,0.99947907438902
"14236","ENSMUSG00000100967",0.0117,0.995252237345488
"14237","ENSMUSG00000016619",0.022,0.99598269142179
"14238","ENSMUSG00000036046",-0.113,0.79763743905369
"14239","ENSMUSG00000022434",-0.0659,0.858982361791265
"14240","ENSMUSG00000022431",-0.0082,0.995100954322104
"14241","ENSMUSG00000006369",0.0435,0.982193673313513
"14242","ENSMUSG00000016541",0.0255,0.996432226611783
"14243","ENSMUSG00000022382",0.0477,0.956391528095703
"14244","ENSMUSG00000097209",0.022,0.870739192989998
"14245","ENSMUSG00000116004",-0.0063,0.995252237345488
"14246","ENSMUSG00000116305",0.0274,0.879500223849179
"14247","ENSMUSG00000022383",0.0452,0.83070387036006
"14248","ENSMUSG00000064284",0.0416,0.991216918661258
"14249","ENSMUSG00000052496",0.0083,0.985253136380558
"14250","ENSMUSG00000035944",0.0022,0.99947907438902
"14251","ENSMUSG00000022385",-0.003,0.99654572041398
"14252","ENSMUSG00000116435",-7e-04,0.99947907438902
"14253","ENSMUSG00000022386",0.07,0.928804889547262
"14254","ENSMUSG00000016028",0.0713,0.677505008634776
"14255","ENSMUSG00000035900",-0.0461,0.987935224314068
"14256","ENSMUSG00000035891",0.0065,0.99947907438902
"14257","ENSMUSG00000086424",0.0048,0.99598269142179
"14258","ENSMUSG00000051864",0.0015,0.99947907438902
"14259","ENSMUSG00000115918",0.0136,0.978290575452506
"14260","ENSMUSG00000054863",0.4086,0.0592416778012126
"14261","ENSMUSG00000022387",-0.0091,0.99947907438902
"14262","ENSMUSG00000034333",-0.001,0.99947907438902
"14263","ENSMUSG00000035845",0.167,0.456072733419435
"14264","ENSMUSG00000023272",-0.0339,0.995252237345488
"14265","ENSMUSG00000035828",0.0308,0.995252237345488
"14266","ENSMUSG00000093394",-0.0017,0.99947907438902
"14267","ENSMUSG00000022388",-0.0122,0.99598269142179
"14268","ENSMUSG00000035805",-0.0845,0.809239943064126
"14269","ENSMUSG00000058441",0.0053,0.996432226611783
"14270","ENSMUSG00000087331",0.0023,0.99947907438902
"14271","ENSMUSG00000015363",0.0071,0.99947907438902
"14272","ENSMUSG00000035757",0.0245,0.996432226611783
"14273","ENSMUSG00000051786",0.0125,0.995391456002029
"14274","ENSMUSG00000062906",0.0974,0.78718981655863
"14275","ENSMUSG00000022610",-0.0672,0.860584990419228
"14276","ENSMUSG00000053137",-0.0106,0.991157300355586
"14277","ENSMUSG00000036606",-0.0709,0.949486264261503
"14278","ENSMUSG00000015377",0.0408,0.991157300355586
"14279","ENSMUSG00000036561",0.0849,0.900098751520451
"14280","ENSMUSG00000036529",0.0382,0.991157300355586
"14281","ENSMUSG00000022614",0.1003,0.820813681492175
"14282","ENSMUSG00000008690",-0.1074,0.826814325380129
"14283","ENSMUSG00000091780",0.0043,0.99947907438902
"14284","ENSMUSG00000022615",-0.0026,0.99947907438902
"14285","ENSMUSG00000047394",-0.1245,0.118295126498115
"14286","ENSMUSG00000022617",0.0275,0.992044291691764
"14287","ENSMUSG00000079242",-0.0113,0.99598269142179
"14288","ENSMUSG00000022619",0.0408,0.963441040823262
"14289","ENSMUSG00000022620",0.0765,0.935320104283793
"14290","ENSMUSG00000084915",-1e-04,0.99947907438902
"14291","ENSMUSG00000022623",3e-04,0.99947907438902
"14292","ENSMUSG00000022621",-0.0641,0.899059569905704
"14293","ENSMUSG00000063260",-0.0227,0.567590495208778
"14294","ENSMUSG00000075470",0.0949,0.644765364299133
"14295","ENSMUSG00000052560",-0.0225,0.987125330272323
"14296","ENSMUSG00000067870",-0.0322,0.826814325380129
"14297","ENSMUSG00000067869",-0.0053,0.99947907438902
"14298","ENSMUSG00000022629",0.0759,0.93626188817981
"14299","ENSMUSG00000055782",0.008,0.99947907438902
"14300","ENSMUSG00000078932",0.0102,0.987935224314068
"14301","ENSMUSG00000036298",-0.0156,0.986945979412659
"14302","ENSMUSG00000036273",0.0588,0.865343329872306
"14303","ENSMUSG00000116093",0.0062,0.99947907438902
"14304","ENSMUSG00000055022",-0.0824,0.609297808736345
"14305","ENSMUSG00000097068",0.0017,0.99947907438902
"14306","ENSMUSG00000036218",-0.0065,0.987935224314068
"14307","ENSMUSG00000097989",-0.0012,0.99947907438902
"14308","ENSMUSG00000036197",-0.004,0.99947907438902
"14309","ENSMUSG00000022634",-0.0461,0.986927479846762
"14310","ENSMUSG00000022635",-0.0134,0.99947907438902
"14311","ENSMUSG00000036167",-0.0192,0.995391456002029
"14312","ENSMUSG00000036158",-0.0095,0.997625818070572
"14313","ENSMUSG00000022449",0.0522,0.939449553085405
"14314","ENSMUSG00000033356",-0.0032,0.99947907438902
"14315","ENSMUSG00000059883",-0.0209,0.947794792438907
"14316","ENSMUSG00000022451",0.0485,0.984859512895077
"14317","ENSMUSG00000022454",-0.0172,0.980618834130973
"14318","ENSMUSG00000045608",0.0788,0.932739648105474
"14319","ENSMUSG00000097643",0.0072,0.995252237345488
"14320","ENSMUSG00000064210",-0.0683,0.865343329872306
"14321","ENSMUSG00000115049",-0.0566,0.765444895110479
"14322","ENSMUSG00000097536",0.0045,0.996062108733735
"14323","ENSMUSG00000033237",-0.0823,0.824798748761051
"14324","ENSMUSG00000033228",-0.0594,0.97216928707015
"14325","ENSMUSG00000023169",-0.0237,0.992044291691764
"14326","ENSMUSG00000022462",-0.1304,0.648783327126622
"14327","ENSMUSG00000048218",-0.0341,0.926673288501977
"14328","ENSMUSG00000044250",0.021,0.992044291691764
"14329","ENSMUSG00000022466",0.0044,0.99947907438902
"14330","ENSMUSG00000022468",-0.017,0.968312513095819
"14331","ENSMUSG00000022469",0.1302,0.749973002643876
"14332","ENSMUSG00000087397",0.0737,0.684938164956227
"14333","ENSMUSG00000081534",-0.0451,0.99224064201754
"14334","ENSMUSG00000022475",0.0499,0.952978791580923
"14335","ENSMUSG00000052369",-0.0262,0.996062108733735
"14336","ENSMUSG00000022483",0.0114,0.988673676650775
"14337","ENSMUSG00000033075",0.003,0.99947907438902
"14338","ENSMUSG00000033065",-0.0048,0.99947907438902
"14339","ENSMUSG00000097150",0.0071,0.996062108733735
"14340","ENSMUSG00000048175",0.1775,0.584115027559886
"14341","ENSMUSG00000029875",-0.0079,0.995391456002029
"14342","ENSMUSG00000090129",-0.0222,0.99598269142179
"14343","ENSMUSG00000022987",-0.0375,0.991157300355586
"14344","ENSMUSG00000022992",0.0418,0.99224064201754
"14345","ENSMUSG00000011960",0.01,0.99947907438902
"14346","ENSMUSG00000091050",0.0082,0.995391456002029
"14347","ENSMUSG00000022994",-0.0238,0.989041926096867
"14348","ENSMUSG00000003352",-0.0486,0.0663541867707528
"14349","ENSMUSG00000003360",-0.0033,0.99947907438902
"14350","ENSMUSG00000054855",-0.0161,0.877111056918309
"14351","ENSMUSG00000003354",-0.0125,0.978290575452506
"14352","ENSMUSG00000003355",-0.022,0.807569844784022
"14353","ENSMUSG00000051853",0.0189,0.99947907438902
"14354","ENSMUSG00000059213",-0.004,0.998515194963233
"14355","ENSMUSG00000097414",0.014,0.987166690561838
"14356","ENSMUSG00000067713",-0.0154,0.99947907438902
"14357","ENSMUSG00000048154",0.0361,0.991157300355586
"14358","ENSMUSG00000115980",0.0122,0.960497678489634
"14359","ENSMUSG00000116506",0.0229,0.726658954314621
"14360","ENSMUSG00000023755",-0.0144,0.99947907438902
"14361","ENSMUSG00000022999",0.5229,0.0874168786815225
"14362","ENSMUSG00000023004",-0.0207,0.997625818070572
"14363","ENSMUSG00000072235",-0.006,0.99947907438902
"14364","ENSMUSG00000097587",0.0245,0.93626188817981
"14365","ENSMUSG00000043091",-0.0718,0.212027076535994
"14366","ENSMUSG00000051934",-0.0383,0.985862075295739
"14367","ENSMUSG00000037570",-0.1012,0.86528913827859
"14368","ENSMUSG00000100599",-0.0241,0.980764746731508
"14369","ENSMUSG00000078907",-1e-04,0.99947907438902
"14370","ENSMUSG00000023007",0.0518,0.982193673313513
"14371","ENSMUSG00000023008",-0.0245,0.907636212576261
"14372","ENSMUSG00000023010",-0.287,0.222855728112489
"14373","ENSMUSG00000023009",-0.0253,0.991157300355586
"14374","ENSMUSG00000116249",-0.0098,0.995391456002029
"14375","ENSMUSG00000037525",0.0348,0.99224064201754
"14376","ENSMUSG00000023011",0.0064,0.99947907438902
"14377","ENSMUSG00000023013",0.0058,0.99598269142179
"14378","ENSMUSG00000023015",0.0081,0.991157300355586
"14379","ENSMUSG00000023017",-0.0386,0.336133379995567
"14380","ENSMUSG00000023018",0.0521,0.93626188817981
"14381","ENSMUSG00000023019",0.1162,0.76912870563281
"14382","ENSMUSG00000023020",-0.0626,0.952978791580923
"14383","ENSMUSG00000023021",0.0978,0.824985008703652
"14384","ENSMUSG00000023022",-0.0455,0.960550595953454
"14385","ENSMUSG00000116518",0.0112,0.995100954322104
"14386","ENSMUSG00000115856",0.0067,0.984859512895077
"14387","ENSMUSG00000116478",0.0123,0.329346623147814
"14388","ENSMUSG00000023025",-6e-04,0.99947907438902
"14389","ENSMUSG00000100084",-0.0055,0.99947907438902
"14390","ENSMUSG00000023026",-0.0338,0.991157300355586
"14391","ENSMUSG00000023027",-0.035,0.968312513095819
"14392","ENSMUSG00000054619",0.359,0.270444620214489
"14393","ENSMUSG00000023030",-0.1361,0.741328225044978
"14394","ENSMUSG00000097827",-0.0293,0.837796375848238
"14395","ENSMUSG00000037353",0.0071,0.99947907438902
"14396","ENSMUSG00000044636",0.0116,0.995391456002029
"14397","ENSMUSG00000009733",0.0065,0.99947907438902
"14398","ENSMUSG00000009739",0.0303,0.991157300355586
"14399","ENSMUSG00000098620",0.0039,0.99947907438902
"14400","ENSMUSG00000116180",-0.0023,0.99947907438902
"14401","ENSMUSG00000116164",-0.0165,0.96552759803599
"14402","ENSMUSG00000097093",-0.0484,0.766733147176845
"14403","ENSMUSG00000000346",-0.1781,0.504665433286418
"14404","ENSMUSG00000053559",-0.0338,0.0903206815587003
"14405","ENSMUSG00000098112",-2.5155,1.60326892270651e-05
"14406","ENSMUSG00000023032",-0.0133,0.99947907438902
"14407","ENSMUSG00000023033",-0.0338,0.991347093972333
"14408","ENSMUSG00000095440",-0.0035,0.99947907438902
"14409","ENSMUSG00000000530",-2.893,1.96288873399799e-05
"14410","ENSMUSG00000000532",0.0102,0.995391456002029
"14411","ENSMUSG00000097915",-0.0081,0.99598269142179
"14412","ENSMUSG00000000531",-0.0829,0.27781770995692
"14413","ENSMUSG00000023034",-0.0553,0.870739192989998
"14414","ENSMUSG00000037204",-0.0789,0.909715913354438
"14415","ENSMUSG00000046834",-0.0103,0.882616831104493
"14416","ENSMUSG00000049382",-0.0138,0.975686207216966
"14417","ENSMUSG00000023043",-0.067,0.0435920688992905
"14418","ENSMUSG00000058655",0.0438,0.978290575452506
"14419","ENSMUSG00000037003",-0.0937,0.818288540031784
"14420","ENSMUSG00000036966",0.2075,0.393944869005947
"14421","ENSMUSG00000023046",-0.0138,0.940059554409448
"14422","ENSMUSG00000023044",0.0826,0.92140594656572
"14423","ENSMUSG00000046897",-0.0061,0.99947907438902
"14424","ENSMUSG00000001288",0.0963,0.712471985168569
"14425","ENSMUSG00000045665",-0.0043,0.99947907438902
"14426","ENSMUSG00000058290",0.0211,0.956391528095703
"14427","ENSMUSG00000001289",-0.0336,0.992044291691764
"14428","ENSMUSG00000001285",-0.1307,0.721288251424951
"14429","ENSMUSG00000036678",-0.0898,0.82086726530055
"14430","ENSMUSG00000001280",-0.0285,0.992044291691764
"14431","ENSMUSG00000023047",0.018,0.982193673313513
"14432","ENSMUSG00000023048",-0.1576,0.644765364299133
"14433","ENSMUSG00000056851",-0.025,0.99598269142179
"14434","ENSMUSG00000023050",-0.0546,0.964828024301511
"14435","ENSMUSG00000023051",0.0309,0.995391456002029
"14436","ENSMUSG00000023052",-0.009,0.997625818070572
"14437","ENSMUSG00000099083",0.0277,0.952863648218391
"14438","ENSMUSG00000116056",-8e-04,0.99947907438902
"14439","ENSMUSG00000062683",0.0258,0.99598269142179
"14440","ENSMUSG00000023055",-0.0109,0.99947907438902
"14441","ENSMUSG00000036061",-0.0067,0.99947907438902
"14442","ENSMUSG00000009575",-0.1828,0.45269112913823
"14443","ENSMUSG00000046434",-0.0211,0.997370691745746
"14444","ENSMUSG00000060992",0.0633,0.974224502846955
"14445","ENSMUSG00000063234",-0.036,0.147979652841648
"14446","ENSMUSG00000000552",0.108,0.789753807695327
"14447","ENSMUSG00000000555",0.0016,0.99947907438902
"14448","ENSMUSG00000022488",-0.0292,0.710155718420529
"14449","ENSMUSG00000022489",-0.028,0.85958015356574
"14450","ENSMUSG00000022490",-0.0211,0.995522373805598
"14451","ENSMUSG00000115819",-0.0164,0.991157300355586
"14452","ENSMUSG00000022529",-0.0088,0.99947907438902
"14453","ENSMUSG00000054939",0.0348,0.605947392191431
"14454","ENSMUSG00000039789",0.0576,0.467914014574588
"14455","ENSMUSG00000005982",0.0777,0.935320104283793
"14456","ENSMUSG00000093575",0.0123,0.959964320208591
"14457","ENSMUSG00000005983",-0.0346,0.951895199438654
"14458","ENSMUSG00000014232",-0.0272,0.99598269142179
"14459","ENSMUSG00000049871",-0.0134,0.986927479846762
"14460","ENSMUSG00000039738",-0.03,0.981981815726869
"14461","ENSMUSG00000084790",0.007,0.99598269142179
"14462","ENSMUSG00000005980",8e-04,0.99947907438902
"14463","ENSMUSG00000005981",0.0474,0.991157300355586
"14464","ENSMUSG00000022521",0.0499,0.974654439411824
"14465","ENSMUSG00000005580",0.0052,0.99947907438902
"14466","ENSMUSG00000022519",0.0014,0.99947907438902
"14467","ENSMUSG00000005718",0.0041,0.99947907438902
"14468","ENSMUSG00000014303",-0.0053,0.99947907438902
"14469","ENSMUSG00000014301",0.0031,0.99947907438902
"14470","ENSMUSG00000039637",-0.0118,0.99947907438902
"14471","ENSMUSG00000039646",0.2181,0.457511953269252
"14472","ENSMUSG00000004069",-0.0039,0.99947907438902
"14473","ENSMUSG00000063445",0.0252,0.995391456002029
"14474","ENSMUSG00000004070",-0.0076,0.99947907438902
"14475","ENSMUSG00000086944",0.0071,0.992044291691764
"14476","ENSMUSG00000004071",-0.0164,0.99947907438902
"14477","ENSMUSG00000039568",0.012,0.99947907438902
"14478","ENSMUSG00000022517",-0.0713,0.947477901421889
"14479","ENSMUSG00000097397",0.0079,0.993268825119555
"14480","ENSMUSG00000022516",-0.0034,0.99947907438902
"14481","ENSMUSG00000022515",-0.031,0.995391456002029
"14482","ENSMUSG00000022543",0.0054,0.99598269142179
"14483","ENSMUSG00000022540",-0.1172,0.789753807695327
"14484","ENSMUSG00000022536",-0.0137,0.99947907438902
"14485","ENSMUSG00000039473",-0.0313,0.995391456002029
"14486","ENSMUSG00000023143",-1e-04,0.99947907438902
"14487","ENSMUSG00000051669",-0.1362,0.0002167878584349
"14488","ENSMUSG00000039427",0.01,0.99947907438902
"14489","ENSMUSG00000022544",-0.0051,0.99947907438902
"14490","ENSMUSG00000008658",-0.025,0.568768455790617
"14491","ENSMUSG00000039345",0.0553,0.967729376237859
"14492","ENSMUSG00000077557",0.0051,0.99598269142179
"14493","ENSMUSG00000057880",-0.0471,0.963441040823262
"14494","ENSMUSG00000043140",0.0871,0.841735360223666
"14495","ENSMUSG00000022711",0.035,0.995391456002029
"14496","ENSMUSG00000008393",0.0033,0.99947907438902
"14497","ENSMUSG00000022710",-0.0902,0.815996231643594
"14498","ENSMUSG00000022507",0.0862,0.910643577620001
"14499","ENSMUSG00000059003",-0.009,0.952978791580923
"14500","ENSMUSG00000022505",0.0587,0.982193673313513
"14501","ENSMUSG00000039179",-0.0015,0.99947907438902
"14502","ENSMUSG00000022503",0.0064,0.99947907438902
"14503","ENSMUSG00000050908",0.002,0.99947907438902
"14504","ENSMUSG00000022504",0.0164,0.445356554997082
"14505","ENSMUSG00000038055",-0.0365,0.992044291691764
"14506","ENSMUSG00000068663",-0.0467,0.991157300355586
"14507","ENSMUSG00000038037",-0.052,0.893640376023676
"14508","ENSMUSG00000022500",-0.0547,0.928726869804138
"14509","ENSMUSG00000037972",-0.1348,0.716718540117099
"14510","ENSMUSG00000022498",0.0335,0.992044291691764
"14511","ENSMUSG00000037965",0.0038,0.99947907438902
"14512","ENSMUSG00000076258",0.8273,0.15001035629299
"14513","ENSMUSG00000005846",-0.0053,0.99947907438902
"14514","ENSMUSG00000097537",0.0087,0.994275884107517
"14515","ENSMUSG00000062203",0.0427,0.992044291691764
"14516","ENSMUSG00000022496",-0.0067,0.750624400094551
"14517","ENSMUSG00000071669",-0.03,0.985253136380558
"14518","ENSMUSG00000065979",0.0027,0.99947907438902
"14519","ENSMUSG00000022494",0.0239,0.93626188817981
"14520","ENSMUSG00000022545",0.1189,0.648783327126622
"14521","ENSMUSG00000009569",-0.0169,0.996432226611783
"14522","ENSMUSG00000087526",0.0074,0.995391456002029
"14523","ENSMUSG00000022685",-0.0098,0.99947907438902
"14524","ENSMUSG00000022684",0.0068,0.99947907438902
"14525","ENSMUSG00000079737",0.0132,0.991157300355586
"14526","ENSMUSG00000118559",0.0052,0.99947907438902
"14527","ENSMUSG00000022682",-0.0171,0.99598269142179
"14528","ENSMUSG00000022681",-0.0174,0.99947907438902
"14529","ENSMUSG00000022680",-0.0399,0.978290575452506
"14530","ENSMUSG00000022679",-0.0203,0.996432226611783
"14531","ENSMUSG00000065968",0.0358,0.950578451963377
"14532","ENSMUSG00000044117",0.0369,0.986927479846762
"14533","ENSMUSG00000060657",0.0992,0.450673755634282
"14534","ENSMUSG00000022678",0.0022,0.99947907438902
"14535","ENSMUSG00000018830",-0.0237,0.317751443427759
"14536","ENSMUSG00000022677",-0.0135,0.99947907438902
"14537","ENSMUSG00000023088",0.003,0.99947907438902
"14538","ENSMUSG00000068617",-0.0147,0.975481421326092
"14539","ENSMUSG00000022674",-0.0423,0.968904692690924
"14540","ENSMUSG00000022673",-0.0211,0.99598269142179
"14541","ENSMUSG00000022672",-0.0078,0.99947907438902
"14542","ENSMUSG00000022671",0.0491,0.986945979412659
"14543","ENSMUSG00000071637",0.0018,0.99947907438902
"14544","ENSMUSG00000041974",-0.0053,0.99947907438902
"14545","ENSMUSG00000041957",-0.0025,0.99947907438902
"14546","ENSMUSG00000022792",0.0157,0.99947907438902
